티커,구성종목명,계약수,평가금액,구성금액,비중
000660,SK하이닉스,11.06,21795146,20118140,0.0
005930,삼성전자,52.11,15423269,14095755,0.0
034020,두산에너빌리티,39.86,4668035,4416488,0.0
005380,현대차,4.28,3049250,2996000,0.0
440110,파두,17.31,1791857,1732731,0.0
079031,ADVANCED MICRO DEVICES,57.63,0,0,0.0
0971T1,AKAMAI TECHNOLOGIES INC,15.59,0,0,0.0
017191,ALIBABA GROUP HOLDING LTD,125.88,0,0,0.0
326541,ANALOG DEVICES INC,17.16,0,0,0.0
382221,APPLIED MATERIALS INC,5.52,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,27.87,0,0,0.0
070341,BAIDU INC-CLASS A,126.9,0,0,0.0
937121,BLOOM ENERGY CORP- A,46.0,0,0,0.0
1135F1,BROADCOM INC,6.72,0,0,0.0
717793,CIENA CORP,8.54,0,0,0.0
9247G1,COHERENT CORP,14.59,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,12.07,0,0,0.0
999081,COMFORT SYSTEMS USA INC,1.22,0,0,0.0
1873S1,COREWEAVE INC-CL A,17.7,0,0,0.0
193501,CORNING INC,20.07,0,0,0.0
254571,CREDO TECHNOLOGY GROUP HOLDI,24.75,0,0,0.0
0B8KQN,EATON CORP PLC,2.28,0,0,0.0
1816X1,FIREFLY AEROSPACE INC,119.29,0,0,0.0
811000,FUJIKURA LTD,51.68,0,0,0.0
6828A1,GE VERNOVA INC,4.02,0,0,0.0
000218,HUA HONG SEMICONDUCTOR LTD-H,124.36,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,69.59,0,0,0.0
581401,INTEL CORP,51.0,0,0,0.0
9338L1,KEYSIGHT TECHNOLOGIES IN,2.85,0,0,0.0
824801,KLA CORP,1.33,0,0,0.0
128073,LAM RESEARCH CORP,8.38,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,5.21,0,0,0.0
5405Y1,MACOM TECHNOLOGY SOLUTIONS H,7.49,0,0,0.0
738741,MARVELL TECHNOLOGY INC,14.9,0,0,0.0
763231,MASTEC INC,5.42,0,0,0.0
0937P1,MONGODB INC,7.95,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,142.76,0,0,0.0
833441,ONTO INNOVATION INC,9.57,0,0,0.0
8389X1,ORACLE CORP,12.11,0,0,0.0
2703X1,PLANET LABS PBC,120.54,0,0,0.0
707001,ROBINHOOD MARKETS INC - A,29.69,0,0,0.0
731211,ROCKET LAB CORP,43.2,0,0,0.0
0004C2,SANDISK CORP,21.18,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,14.75,0,0,0.0
807701,TERADYNE INC,7.57,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,14.8,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,14.53,0,0,0.0
100000,WEICHAI POWER CO LTD-H,360.84,0,0,0.0
010010,원화현금,0.0,0,2376293,0.0
H00000,설정현금액,0.0,0,374835202,0.0
