티커,구성종목명,계약수,평가금액,구성금액,비중
000660,SK하이닉스,11.07,20138929,20368800,0.0
005930,삼성전자,52.14,14104642,14651340,0.0
005380,현대차,4.29,2999999,2844270,0.0
440110,파두,17.33,1734232,1713937,0.0
079031,ADVANCED MICRO DEVICES,57.67,0,0,0.0
0971T1,AKAMAI TECHNOLOGIES INC,15.6,0,0,0.0
017191,ALIBABA GROUP HOLDING LTD,125.97,0,0,0.0
326541,ANALOG DEVICES INC,17.17,0,0,0.0
382221,APPLIED MATERIALS INC,5.76,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,27.89,0,0,0.0
070341,BAIDU INC-CLASS A,126.99,0,0,0.0
937121,BLOOM ENERGY CORP- A,46.03,0,0,0.0
1135F1,BROADCOM INC,6.73,0,0,0.0
717793,CIENA CORP,8.54,0,0,0.0
9247G1,COHERENT CORP,14.6,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,12.08,0,0,0.0
999081,COMFORT SYSTEMS USA INC,1.22,0,0,0.0
1873S1,COREWEAVE INC-CL A,17.71,0,0,0.0
193501,CORNING INC,20.09,0,0,0.0
254571,CREDO TECHNOLOGY GROUP HOLDI,18.44,0,0,0.0
1816X1,FIREFLY AEROSPACE INC,119.38,0,0,0.0
811000,FUJIKURA LTD,51.71,0,0,0.0
6828A1,GE VERNOVA INC,4.02,0,0,0.0
000218,HUA HONG SEMICONDUCTOR LTD-H,115.71,0,0,0.0
006231,INFINEON TECHNOLOGIES AG,69.64,0,0,0.0
581401,INTEL CORP,51.04,0,0,0.0
824801,KLA CORP,1.36,0,0,0.0
128073,LAM RESEARCH CORP,8.51,0,0,0.0
5024U1,LUMENTUM HOLDINGS INC,5.21,0,0,0.0
5405Y1,MACOM TECHNOLOGY SOLUTIONS H,7.49,0,0,0.0
738741,MARVELL TECHNOLOGY INC,14.91,0,0,0.0
763231,MASTEC INC,5.43,0,0,0.0
0937P1,MONGODB INC,7.96,0,0,0.0
914400,MURATA MANUFACTURING CO LTD,142.86,0,0,0.0
7066G1,NVIDIA CORP,31.81,0,0,0.0
833441,ONTO INNOVATION INC,9.58,0,0,0.0
8389X1,ORACLE CORP,13.2,0,0,0.0
2703X1,PLANET LABS PBC,120.62,0,0,0.0
707001,ROBINHOOD MARKETS INC - A,29.71,0,0,0.0
731211,ROCKET LAB CORP,43.24,0,0,0.0
0004C2,SANDISK CORP,21.2,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,14.76,0,0,0.0
807701,TERADYNE INC,7.58,0,0,0.0
010823,TOWER SEMICONDUCTOR LTD,14.81,0,0,0.0
2537N1,VERTIV HOLDINGS CO-A,14.54,0,0,0.0
100000,WEICHAI POWER CO LTD-H,428.57,0,0,0.0
010010,원화현금,0.0,0,-805282,0.0
H00000,설정현금액,0.0,0,375506658,0.0
